Location,MaxTemp,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,Humidity3pm,Pressure3pm,RainToday,RainTomorrow
21,20.6,4,28.0,3,11,35.0,1020.0,0,0
21,21.5,5,39.0,4,7,35.0,1020.0,0,0
21,25.2,5,48.0,5,3,34.0,1014.3,0,0
21,17.1,12,39.0,11,11,26.0,1019.8,0,0
21,21.8,11,24.0,4,11,19.0,1019.7,0,0
21,24.5,1,30.0,5,11,16.0,1020.1,0,0
21,25.1,5,56.0,3,3,22.0,1014.0,0,0
21,27.7,3,44.0,3,6,26.0,1011.5,0,0
21,19.9,12,46.0,12,12,24.0,1018.4,0,0
21,20.7,12,46.0,11,12,29.0,1019.8,0,0
21,24.3,4,37.0,4,3,38.0,1021.3,0,0
21,26.1,1,56.0,3,9,29.0,1019.7,0,0
21,27.5,5,39.0,3,7,23.0,1017.5,0,0
21,29.3,11,68.5,3,14,15.0,1007.1,0,0
21,19.2,12,35.0,11,12,23.0,1017.6,0,0
21,22.8,5,19.0,2,9,24.0,1019.4,0,0
21,24.6,5,41.0,5,14,30.0,1016.5,0,0
21,19.2,5,33.0,3,14,60.0,1016.1,0,1
21,25.5,12,52.0,5,6,32.0,1013.2,1,1
21,29.9,3,33.0,4,3,16.0,1013.4,0,1
21,27.5,15,41.0,2,10,39.0,1012.9,1,0
21,26.9,8,31.0,11,12,10.0,1011.9,0,0
21,29.3,4,24.0,5,12,13.0,1009.6,0,0
21,25.8,15,50.0,12,12,14.0,1011.2,0,0
21,27.3,1,31.0,2,2,15.0,1014.1,0,0
21,26.9,5,39.0,4,1,31.0,1015.9,0,0
21,28.1,13,39.0,5,4,31.0,1015.2,0,0
21,31.0,5,44.0,3,3,21.0,1010.2,0,0
21,19.8,3,33.0,4,7,79.0,1012.6,0,1
21,20.8,12,39.0,8,12,15.0,1019.4,1,0
21,24.6,14,22.0,0,13,19.0,1021.3,0,0
21,25.9,4,31.0,0,8,27.0,1024.5,0,0
21,26.6,0,31.0,4,12,23.0,1022.8,0,0
21,30.2,3,30.0,5,7,14.0,1018.3,0,0
21,32.4,6,31.0,3,13,12.0,1016.4,0,0
21,34.2,3,43.0,3,3,10.0,1011.5,0,0
21,27.0,13,56.0,12,12,20.0,1011.3,0,0
21,26.9,5,33.0,1,13,18.0,1009.5,0,0
21,16.2,14,39.0,6,12,67.0,1008.5,1,1
21,17.1,15,57.0,13,12,38.0,1016.1,1,0
21,24.0,12,50.0,11,11,21.0,1020.7,0,0
21,30.2,5,41.0,5,5,20.0,1018.4,0,0
21,34.6,14,39.0,3,6,17.0,1014.6,0,0
21,33.7,13,39.0,3,9,24.0,1013.9,0,0
21,37.0,13,39.0,3,9,6.0,1011.0,0,0
21,32.9,8,68.5,3,4,15.0,1012.4,0,0
21,29.9,12,59.0,11,12,9.0,1012.6,0,0
21,27.1,2,48.0,2,9,11.0,1018.4,0,0
21,32.4,5,41.0,5,6,18.0,1011.0,0,0
21,34.7,12,56.0,3,12,10.0,1006.2,0,0
21,26.6,11,39.0,8,11,10.0,1012.6,0,0
21,28.4,5,37.0,1,5,26.0,1017.4,0,0
21,25.1,1,28.0,0,0,30.0,1018.1,0,0
21,31.1,6,33.0,5,13,23.0,1013.9,0,0
21,35.7,12,43.0,5,7,12.0,1007.1,0,0
21,30.4,8,48.0,11,12,51.43329553654262,1008.8,0,0
21,29.0,5,43.0,4,3,27.0,1013.0,0,0
21,30.5,4,48.0,5,5,32.0,1014.4,0,0
21,33.0,5,37.0,3,6,22.0,1014.7,0,0
21,25.1,15,33.0,8,12,22.0,1015.5,0,0
21,30.1,4,41.0,2,2,22.0,1018.7,0,0
21,29.7,1,37.0,4,11,18.0,1019.6,0,0
21,36.1,13,44.0,5,14,13.0,1012.1,0,0
21,37.7,14,56.0,3,14,12.0,1008.4,0,0
21,33.7,4,48.0,1,5,29.0,1005.9,0,0
21,31.5,2,37.0,2,0,11.0,1013.4,0,0
21,32.7,0,31.0,4,10,19.0,1011.8,0,0
21,36.0,5,41.0,5,3,27.0,1012.4,0,0
21,34.9,2,44.0,3,6,26.0,1013.1,0,0
21,35.3,2,54.0,3,7,23.0,1011.7,0,0
21,34.8,4,33.0,3,3,29.0,1011.8,0,0
21,36.7,1,50.0,4,3,29.0,1009.5,0,0
21,35.8,1,52.0,5,6,32.0,1010.8,0,0
21,35.6,5,44.0,5,3,28.0,1013.4,0,0
21,35.2,4,37.0,0,2,23.0,1015.0,0,0
21,35.1,5,57.0,5,3,26.0,1006.8,0,0
21,40.5,15,54.0,3,12,15.0,998.25,0,0
21,39.7,1,37.0,4,13,13.0,1001.5,0,0
21,41.4,5,50.0,5,3,24.0,1005.8,0,0
21,42.5,1,68.5,5,6,26.0,1007.1,0,1
21,42.7,13,39.0,3,3,22.0,1004.1,1,1
21,36.3,12,52.0,8,12,28.0,1005.9,1,0
21,38.4,5,35.0,5,5,23.0,1007.6,0,0
21,41.6,6,46.0,5,3,17.0,1004.0,0,0
21,39.6,8,57.0,9,12,28.0,1003.7,0,0
21,32.9,1,44.0,0,4,46.0,1009.0,0,0
21,35.1,0,57.0,4,3,37.0,1008.3,1,1
21,33.9,0,54.0,1,2,35.0,1008.5,1,1
21,34.6,4,54.0,2,1,38.0,1005.7,1,0
21,33.5,0,57.0,0,9,57.0,1004.5,0,1
21,24.7,9,35.0,2,9,89.0,1003.1,1,1
21,23.0,0,68.5,8,8,99.0,998.25,1,1
21,32.3,11,35.0,13,12,57.0,1005.0,1,0
21,34.2,9,31.0,0,14,19.0,1009.5,0,0
21,33.0,1,35.0,4,3,48.0,1008.9,0,1
21,22.2,5,46.0,4,13,92.0,1006.4,1,1
21,28.8,9,54.0,2,10,53.0,1008.3,1,0
21,29.4,2,41.0,10,2,44.0,1011.1,0,0
21,29.9,0,48.0,9,0,40.0,1013.4,0,0
21,29.5,2,37.0,2,0,46.0,1014.5,0,0
21,29.5,0,31.0,0,10,35.0,1014.4,0,0
21,29.8,9,37.0,2,2,38.0,1014.8,0,0
21,29.9,1,43.0,0,1,34.0,1014.8,0,0
21,29.9,10,37.0,0,9,26.0,1009.3,0,0
21,31.5,9,43.0,5,11,31.0,1007.8,0,0
21,33.2,3,35.0,5,6,34.0,1010.5,0,0
21,28.4,11,52.0,11,11,21.0,1011.3,0,0
21,29.7,1,44.0,0,0,29.0,1017.3,0,0
21,29.6,5,48.0,1,3,43.0,1015.2,0,0
21,31.9,5,43.0,5,3,41.0,1014.7,0,1
21,30.8,3,44.0,5,6,55.0,1014.2,1,1
21,32.7,13,31.0,0,14,48.0,1012.3,1,0
21,33.2,1,33.0,0,11,21.0,1013.6,0,0
21,30.6,5,35.0,4,3,36.0,1015.8,0,0
21,30.4,5,37.0,5,3,37.0,1015.5,0,0
21,29.1,13,30.0,11,15,43.0,1013.5,0,0
21,30.1,7,39.0,3,7,32.0,1011.5,0,0
21,29.4,2,35.0,0,9,25.0,1015.0,0,0
21,29.2,0,43.0,0,4,29.0,1020.8,0,1
21,28.1,1,48.0,0,0,26.0,1022.7,1,0
21,25.7,1,37.0,2,0,40.0,1021.1,0,1
21,26.6,10,44.0,1,1,33.0,1018.9,1,0
21,27.3,8,28.0,0,12,31.0,1020.1,0,0
21,26.8,10,33.0,2,12,34.0,1019.5,0,0
21,27.6,1,31.0,0,9,30.0,1017.9,0,0
21,28.1,12,39.0,0,0,27.0,1018.8,0,0
21,28.2,0,43.0,0,9,25.0,1018.3,0,0
21,28.2,8,28.0,9,8,25.0,1014.3,0,0
21,29.7,14,26.0,1,6,22.0,1008.3,0,0
21,28.4,13,35.0,5,14,23.0,1011.1,0,0
21,28.3,13,35.0,5,13,16.0,1009.3,0,0
21,26.4,15,50.0,3,12,18.0,1012.8,0,0
21,25.9,12,35.0,1,15,22.0,1016.0,0,0
21,26.3,12,30.0,10,10,16.0,1020.5,0,0
21,27.9,0,35.0,5,7,24.0,1018.4,0,0
21,28.7,4,24.0,4,11,25.0,1020.4,0,0
21,28.9,1,33.0,1,0,32.0,1020.0,0,0
21,24.6,12,33.0,12,12,34.0,1018.4,0,0
21,25.9,13,39.0,1,14,34.0,1020.9,0,0
21,26.0,12,43.0,1,11,14.0,1017.4,0,0
21,24.7,5,33.0,1,4,47.0,1018.9,0,0
21,25.3,1,30.0,0,10,25.0,1024.6,0,0
21,25.0,8,28.0,0,2,30.0,1026.1,0,0
21,26.5,1,37.0,0,0,29.0,1023.2,0,0
21,23.5,5,33.0,5,3,44.0,1015.5,0,1
21,19.1,15,35.0,11,12,54.0,1013.4,1,0
21,19.6,15,48.0,12,12,35.0,1015.5,0,0
21,18.2,12,37.0,15,12,30.0,1017.7,0,0
21,18.6,11,39.0,7,11,26.0,1017.6,0,0
21,18.2,1,17.0,4,15,38.0,1017.0,0,0
21,12.3,5,61.0,5,5,87.0,1007.8,0,1
21,19.6,8,56.0,11,11,51.0,1014.5,1,0
21,21.0,11,31.0,11,11,39.0,1021.0,0,0
21,20.8,12,26.0,3,12,29.0,1023.4,0,0
21,22.1,0,26.0,1,6,28.0,1024.6,0,0
21,23.8,4,39.0,0,0,32.0,1026.5,0,0
21,24.1,4,43.0,0,4,36.0,1025.5,0,0
21,24.8,5,31.0,0,5,35.0,1023.3,0,0
21,17.0,15,52.0,13,13,84.0,1012.0,1,1
21,17.8,11,41.0,12,11,46.0,1020.0,1,0
21,20.4,12,19.0,1,2,28.0,1023.2,0,0
21,22.4,3,28.0,3,13,54.0,1022.5,0,0
21,24.6,0,30.0,2,7,42.0,1024.0,0,0
21,22.2,5,31.0,1,1,53.0,1023.2,0,0
21,17.1,4,30.0,4,1,82.0,1020.5,0,0
21,22.6,0,31.0,1,0,59.0,1017.1,0,0
21,23.2,3,52.0,3,11,97.0,1011.5,0,1
21,15.8,15,37.0,14,15,56.0,1011.2,0,0
21,16.6,11,30.0,8,8,44.0,1018.7,0,0
21,15.5,9,20.0,3,6,44.0,1018.9,0,0
21,18.4,0,15.0,0,10,38.0,1020.9,0,0
21,18.3,1,26.0,0,0,39.0,1023.0,0,0
21,17.5,15,31.0,4,15,27.0,1019.8,0,0
21,10.5,14,31.0,7,13,91.0,1016.0,0,1
21,15.9,1,30.0,1,2,86.0,1017.1,0,1
21,17.5,1,22.0,7,9,71.0,1020.6,0,1
21,18.4,8,37.0,8,11,55.0,1019.8,1,0
21,23.1,5,39.0,4,3,42.0,1016.4,0,0
21,21.9,15,39.0,3,12,24.0,1015.7,0,0
21,18.8,15,28.0,3,15,35.0,1021.4,0,0
21,17.2,11,30.0,2,11,24.0,1026.0,0,0
21,17.3,11,24.0,0,11,27.0,1029.0,0,0
21,19.1,0,33.0,0,1,38.0,1027.6,0,0
21,19.8,0,30.0,4,1,50.0,1028.2,0,0
21,21.1,0,30.0,0,0,44.0,1029.4,0,0
21,21.3,0,24.0,1,9,38.0,1027.2,0,0
21,20.7,3,35.0,4,3,53.0,1022.9,0,1
21,22.5,5,37.0,4,5,47.0,1022.9,1,0
21,22.6,4,31.0,4,4,46.0,1021.4,0,0
21,22.4,5,41.0,5,4,45.0,1019.7,0,0
21,23.0,5,52.0,5,14,95.0,1015.9,0,1
21,18.1,5,35.0,7,13,55.0,1012.5,1,1
21,15.6,15,26.0,1,13,42.0,1018.0,1,0
21,17.2,14,31.0,4,14,41.0,1020.8,0,0
21,15.3,15,37.0,3,13,45.0,1022.5,0,0
21,16.8,11,31.0,12,12,45.0,1024.6,0,0
21,19.9,0,24.0,2,11,36.0,1025.6,0,0
21,19.6,13,20.0,0,15,41.0,1025.7,0,0
21,20.9,0,28.0,0,5,34.0,1026.2,0,0
21,21.0,3,41.0,0,4,36.0,1025.8,0,0
21,20.4,11,35.0,0,12,45.0,1017.8,0,0
21,21.7,7,31.0,5,14,31.0,1016.3,0,0
21,19.8,15,37.0,3,15,28.0,1017.1,0,0
21,19.1,13,37.0,5,12,34.0,1017.2,0,0
21,22.2,6,28.0,4,14,26.0,1015.3,0,0
21,24.7,6,33.0,5,6,17.0,1011.2,0,0
21,16.3,12,57.0,12,12,28.0,1013.1,0,0
21,18.5,15,31.0,8,12,30.0,1017.3,0,0
21,25.5,1,24.0,1,7,22.0,1015.5,0,0
21,28.7,12,65.0,3,14,9.0,1008.1,0,0
21,21.6,11,28.0,8,11,8.0,1016.6,0,0
21,23.1,1,28.0,1,11,26.0,1012.4,0,0
21,22.5,5,44.0,1,4,16.0,1017.1,0,0
21,16.8,13,39.0,4,5,91.0,1013.7,0,1
21,20.2,2,19.0,0,12,25.0,1017.3,1,0
21,15.9,11,39.0,11,12,23.0,1016.4,0,0
21,18.1,13,39.0,4,15,25.0,1015.7,0,0
21,20.9,13,43.0,14,15,24.0,1016.4,0,0
21,21.5,15,39.0,11,12,34.0,1021.2,0,0
21,23.4,4,30.0,4,13,29.0,1022.6,0,0
21,25.4,15,30.0,4,12,19.0,1019.0,0,0
21,27.0,1,30.0,1,8,18.0,1018.2,0,0
21,27.9,5,46.0,4,5,25.0,1017.3,0,0
21,27.0,8,46.0,2,11,22.0,1021.9,0,0
21,29.0,8,37.0,5,8,19.0,1022.6,0,0
21,26.2,1,35.0,0,15,21.0,1025.9,0,0
21,25.6,5,31.0,0,8,29.0,1027.6,0,0
21,24.6,4,26.0,0,8,30.0,1027.5,0,0
21,25.0,5,30.0,5,9,27.0,1026.0,0,0
21,30.7,4,30.0,5,13,14.0,1019.9,0,0
21,29.1,5,33.0,5,3,23.0,1016.3,0,0
21,29.5,6,41.0,3,7,15.0,1008.8,0,0
21,26.9,15,31.0,11,13,7.0,1011.2,0,0
21,27.1,12,31.0,4,15,10.0,1011.6,0,0
21,27.4,8,31.0,3,15,15.0,1013.6,0,0
21,18.8,7,68.5,4,4,89.0,1008.2,0,1
21,26.0,14,39.0,3,14,22.0,1006.6,0,0
21,25.0,13,48.0,12,13,20.0,1007.5,0,0
21,22.8,12,31.0,10,12,20.0,1012.3,0,0
21,26.1,15,31.0,0,15,17.0,1012.3,0,0
21,30.9,3,33.0,5,3,8.0,1010.2,0,0
21,34.4,4,35.0,1,14,9.0,1008.4,0,0
21,36.3,12,56.0,3,12,11.0,1009.0,0,0
21,30.7,5,48.0,9,1,4.0,1012.8,0,0
21,32.5,15,43.0,5,12,11.0,1010.4,0,0
21,31.9,5,35.0,5,14,11.0,1013.2,0,0
21,34.7,15,68.5,3,3,15.0,1007.0,0,1
21,26.3,6,30.0,4,14,39.0,1012.8,1,0
21,24.2,11,41.0,9,12,11.0,1016.6,0,0
21,32.9,13,35.0,4,13,5.0,1009.1,0,0
21,31.6,15,46.0,4,15,7.0,1007.9,0,0
21,27.4,12,54.0,12,12,11.0,1012.4,0,0
21,29.3,5,33.0,4,5,16.0,1017.1,0,0
21,34.1,7,46.0,5,6,13.0,1011.4,0,0
21,34.0,5,41.0,4,3,27.0,1009.8,0,0
21,25.1,5,31.0,2,13,9.0,1020.0,0,0
21,33.6,15,68.5,3,6,22.0,1010.6,0,1
21,31.2,13,39.0,4,0,21.0,1016.8,0,0
21,33.2,4,41.0,5,5,24.0,1014.9,0,0
21,34.6,5,46.0,5,3,21.0,1011.9,0,0
21,27.0,12,52.0,11,12,9.0,1014.9,0,0
21,28.1,12,35.0,8,14,4.0,1018.3,0,0
21,27.8,11,46.0,10,12,7.0,1018.3,0,0
21,29.7,11,33.0,0,12,3.0,1017.6,0,0
21,33.6,5,50.0,5,3,16.0,1013.6,0,0
21,30.5,6,57.0,3,13,17.0,1008.9,0,0
21,29.8,12,43.0,2,12,18.0,1012.6,0,0
21,29.8,6,35.0,1,4,26.0,1016.0,0,0
21,30.5,4,43.0,5,2,22.0,1017.4,0,0
21,33.0,3,41.0,5,3,20.0,1015.8,0,0
21,37.4,8,54.0,3,15,7.0,1011.7,0,0
21,29.7,11,46.0,8,12,6.0,1015.6,0,0
21,29.9,4,35.0,4,12,22.0,1016.5,0,0
21,32.3,4,43.0,5,5,17.0,1013.6,0,0
21,35.6,3,44.0,3,6,12.0,1010.2,0,0
21,36.8,12,56.0,5,13,18.0,1006.8,0,0
21,32.5,12,41.0,8,13,17.0,1007.8,0,0
21,31.5,15,57.0,0,8,6.0,1010.1,1,0
21,32.0,8,50.0,5,13,10.0,1006.9,0,0
21,29.1,11,59.0,1,12,19.0,1008.1,0,0
21,27.6,8,54.0,0,15,20.0,1007.0,0,0
21,31.4,15,57.0,7,12,13.0,1003.9,1,0
21,36.1,5,48.0,5,6,17.0,1007.9,0,0
21,23.3,12,48.0,13,6,83.0,1006.6,0,1
21,30.1,1,35.0,4,10,21.0,1018.0,0,0
21,31.6,4,33.0,5,15,22.0,1016.1,0,0
21,34.1,10,37.0,5,8,15.0,1011.1,0,0
21,36.1,5,48.0,5,5,19.0,1004.0,0,1
21,27.2,15,63.0,15,13,29.0,1003.8,1,0
21,24.9,15,54.0,11,12,15.0,1014.3,0,0
21,33.7,5,48.0,5,5,26.0,1013.2,0,0
21,36.8,5,48.0,5,4,19.0,1007.1,0,0
21,34.2,15,50.0,10,15,14.0,1004.9,0,0
21,33.4,12,37.0,3,14,11.0,1006.5,0,0
21,36.7,5,50.0,5,12,13.0,1011.1,0,0
21,36.0,2,68.5,4,6,25.0,1011.7,0,0
21,33.7,1,37.0,1,10,24.0,1015.6,0,0
21,35.6,9,48.0,4,9,18.0,1017.1,0,0
21,34.8,1,41.0,4,1,11.0,1017.1,0,0
21,35.5,5,35.0,5,7,19.0,1014.8,0,0
21,37.9,5,37.0,5,7,20.0,1012.0,0,0
21,37.7,5,52.0,5,7,17.0,1011.2,0,0
21,37.8,5,48.0,3,3,19.0,1009.7,0,0
21,34.4,11,52.0,5,3,24.0,1011.4,0,0
21,35.7,11,48.0,3,14,28.0,1007.8,0,0
21,38.5,11,57.0,0,11,10.0,1005.2,0,0
21,39.2,5,44.0,5,13,14.0,1004.7,0,0
21,43.6,12,56.0,3,15,8.0,1003.7,0,0
21,38.8,11,46.0,4,13,13.0,1005.0,0,0
21,37.7,8,41.0,4,15,18.0,1007.2,0,0
21,37.4,5,50.0,4,3,19.0,1008.7,0,0
21,39.9,5,50.0,3,3,27.0,1004.6,0,0
21,43.65,15,61.0,3,14,5.0,998.25,0,0
21,35.7,15,56.0,12,12,13.0,1002.6,0,0
21,36.7,13,39.0,1,13,7.0,1004.7,0,0
21,36.2,12,57.0,11,12,7.0,1006.9,0,0
21,36.3,1,54.0,1,6,15.0,1008.7,0,0
21,34.4,1,59.0,4,4,25.0,1013.1,0,0
21,33.7,2,37.0,5,14,28.0,1013.7,0,0
21,35.8,3,39.0,5,3,21.0,1013.6,0,0
21,36.7,4,43.0,4,1,20.0,1015.8,0,0
21,36.7,5,46.0,4,0,20.0,1016.6,0,0
21,37.3,4,37.0,4,1,18.0,1013.8,0,0
21,36.1,5,39.0,4,7,26.0,1011.2,0,0
21,36.5,1,41.0,5,15,22.0,1009.0,0,0
21,38.5,8,57.0,5,8,22.0,1004.3,0,0
21,40.7,0,57.0,9,12,9.0,1008.2,0,0
21,23.0,13,39.0,9,1,88.0,1015.8,0,1
21,30.2,4,41.0,1,3,52.0,1009.5,1,0
21,33.4,1,54.0,0,10,23.0,1016.5,0,0
21,33.6,4,43.0,1,0,24.0,1014.6,0,0
21,34.8,2,41.0,0,0,21.0,1012.1,0,0
21,36.6,4,46.0,0,4,51.43329553654262,1008.4,0,0
21,35.6,0,39.0,1,0,23.0,1009.4,0,0
21,35.9,1,54.0,4,8,25.0,1010.0,0,0
21,33.6,1,48.0,2,9,29.0,1012.5,0,0
21,30.6,5,33.0,1,12,32.0,1012.3,0,0
21,33.7,5,35.0,4,2,27.0,1012.2,0,0
21,36.1,4,46.0,5,3,21.0,1011.5,1,0
21,39.0,4,52.0,5,1,22.0,1010.2,0,0
21,38.0,13,39.0,4,3,22.0,1007.7,0,0
21,35.5,4,44.0,5,3,31.0,1002.6,0,0
21,32.3,12,33.0,3,15,48.0,1006.3,1,0
21,35.7,7,61.0,5,6,36.0,1005.1,0,1
21,32.4,1,31.0,0,10,25.0,1013.9,0,0
21,34.4,3,33.0,5,10,31.0,1012.5,0,0
21,30.2,1,39.0,0,4,30.0,1019.5,0,0
21,32.4,5,33.0,5,11,29.0,1014.7,0,0
21,34.2,4,44.0,5,13,29.0,1013.6,0,0
21,33.1,4,41.0,4,2,26.0,1016.0,0,0
21,32.8,1,44.0,0,10,23.0,1015.8,0,0
21,33.8,0,44.0,0,1,19.0,1016.4,0,0
21,33.1,10,46.0,0,10,24.0,1016.5,0,0
21,30.8,12,37.0,2,11,21.0,1014.5,0,0
21,34.5,5,33.0,4,3,33.0,1016.6,0,0
21,35.4,0,67.0,4,15,33.0,1016.6,0,1
21,24.4,0,39.0,0,0,56.0,1020.7,1,1
21,29.7,5,30.0,2,5,38.0,1016.3,1,0
21,33.3,8,46.0,4,3,29.0,1012.5,0,1
21,25.0,2,39.0,2,2,82.0,1016.3,0,1
21,20.8,2,46.0,2,2,92.0,1017.0,1,1
21,29.5,12,26.0,1,15,40.0,1014.0,1,0
21,31.2,4,31.0,4,4,41.0,1015.9,0,0
21,30.5,5,35.0,4,6,46.0,1015.6,0,0
21,31.3,5,39.0,5,6,40.0,1014.2,0,0
21,29.6,12,41.0,10,15,25.0,1015.3,1,0
21,28.7,2,33.0,0,9,33.0,1017.1,0,0
21,28.2,0,28.0,1,10,33.0,1016.8,0,0
21,28.5,4,30.0,5,5,37.0,1014.9,0,0
21,27.4,5,37.0,5,3,45.0,1012.3,0,0
21,27.0,15,41.0,11,15,41.0,1010.1,0,0
21,29.5,4,30.0,0,15,27.0,1010.4,0,0
21,28.5,0,33.0,2,8,32.0,1012.0,0,0
21,27.4,12,31.0,0,12,27.0,1014.4,0,0
21,26.1,12,35.0,0,8,27.0,1016.0,0,0
21,25.9,15,44.0,10,12,24.0,1014.5,0,0
21,26.5,15,35.0,1,13,28.0,1015.8,0,0
21,27.6,3,20.0,9,7,23.0,1017.1,0,0
21,29.8,3,35.0,3,3,31.0,1016.3,0,0
21,26.1,0,30.0,2,4,46.0,1018.3,1,0
21,19.5,4,31.0,1,4,83.0,1013.0,0,0
21,22.9,7,24.0,3,3,37.0,1013.0,0,0
21,21.5,13,39.0,13,14,35.0,1004.9,0,0
21,14.3,14,61.0,14,14,42.0,1005.3,0,0
21,17.4,12,46.0,11,12,32.0,1019.9,0,0
21,23.5,0,26.0,4,2,30.0,1019.7,0,0
21,24.7,4,33.0,1,3,32.0,1021.0,0,0
21,24.4,4,26.0,5,9,44.0,1021.6,0,0
21,26.0,0,31.0,0,11,27.0,1023.7,0,0
21,25.4,10,30.0,4,10,20.0,1023.7,0,0
21,25.4,0,30.0,0,2,21.0,1023.7,0,0
21,25.2,2,48.0,1,8,20.0,1025.3,0,0
21,25.1,5,35.0,1,4,28.0,1025.8,0,0
21,24.9,5,31.0,1,0,31.0,1023.6,0,0
21,22.0,1,30.0,1,0,41.0,1022.1,0,0
21,26.4,12,31.0,1,8,30.0,1020.9,0,0
21,27.0,7,26.0,1,7,32.0,1019.2,0,0
21,25.9,3,50.0,3,3,34.0,1015.0,0,0
21,25.2,11,31.0,0,12,26.0,1019.5,0,0
21,21.4,5,50.0,5,6,87.0,1016.9,0,1
21,18.6,15,28.0,3,15,69.0,1017.8,1,0
21,19.3,15,28.0,3,12,43.0,1019.6,0,0
21,16.9,7,17.0,8,3,50.0,1023.2,0,0
21,19.5,11,20.0,1,12,45.0,1022.1,0,0
21,21.5,1,19.0,0,9,40.0,1021.0,0,0
21,22.0,10,28.0,9,12,40.0,1021.6,0,0
21,21.3,8,30.0,1,11,36.0,1021.7,0,0
21,21.4,10,35.0,9,10,21.0,1022.4,0,0
21,20.8,0,31.0,2,2,34.0,1020.5,0,0
21,16.0,12,35.0,11,12,51.0,1023.4,0,0
21,17.2,8,44.0,8,12,50.0,1025.3,0,0
21,21.7,2,20.0,0,1,34.0,1026.1,0,0
21,15.9,14,46.0,15,13,32.0,1016.2,0,0
21,15.2,15,46.0,15,15,39.0,1020.9,0,0
21,15.4,11,41.0,15,12,45.0,1026.2,0,0
21,21.9,7,31.0,1,7,22.0,1020.2,0,0
21,19.9,15,50.0,7,15,24.0,1017.4,0,0
21,14.8,12,41.0,15,12,35.0,1016.4,0,0
21,15.8,12,41.0,11,12,39.0,1016.5,0,0
21,22.3,6,44.0,5,6,10.0,1006.6,0,0
21,15.0,15,56.0,13,15,31.0,1015.6,0,0
21,15.8,12,37.0,9,12,34.0,1021.2,0,0
21,16.8,12,43.0,1,12,28.0,1021.6,0,0
21,20.2,0,33.0,2,9,33.0,1025.7,0,0
21,18.7,5,39.0,3,7,54.0,1017.0,1,0
21,18.2,13,39.0,3,13,30.0,1016.6,0,0
21,12.8,12,59.0,12,12,40.0,1019.1,0,0
21,15.6,11,46.0,12,11,28.0,1021.3,0,0
21,17.1,15,33.0,10,15,38.0,1022.2,0,0
21,20.5,0,30.0,1,1,40.0,1020.3,0,0
21,20.6,1,28.0,1,9,35.0,1019.5,0,0
21,20.8,0,28.0,0,5,32.0,1019.5,0,0
21,19.7,11,48.0,3,12,26.0,1023.6,0,0
21,18.9,12,37.0,4,12,30.0,1021.6,0,0
21,24.8,3,33.0,5,7,11.0,1014.5,0,0
21,22.8,14,52.0,6,12,29.0,1014.0,0,0
21,15.7,11,48.0,11,12,22.0,1025.2,0,0
21,20.0,1,30.0,0,2,25.0,1027.2,0,0
21,20.7,0,37.0,0,4,36.0,1028.0,0,0
21,21.3,11,33.0,0,8,33.0,1029.5,0,0
21,21.3,0,31.0,1,15,26.0,1028.6,0,0
21,22.2,4,28.0,1,1,19.0,1027.0,0,0
21,23.0,1,30.0,1,15,22.0,1026.8,0,0
21,22.4,15,35.0,3,12,17.0,1022.3,0,0
21,19.1,0,33.0,3,6,21.0,1023.2,0,0
21,15.1,13,48.0,13,15,66.0,1011.3,1,0
21,16.4,12,33.0,12,11,66.0,1016.1,0,0
21,20.2,10,31.0,10,11,38.0,1019.3,0,0
21,22.2,11,39.0,11,8,40.0,1020.7,0,0
21,20.0,12,37.0,11,11,16.0,1013.6,0,0
21,21.5,9,46.0,9,12,20.0,1017.3,0,0
21,22.9,0,39.0,0,0,28.0,1022.0,0,0
21,24.9,1,35.0,0,2,29.0,1020.5,0,0
21,25.4,5,56.0,7,15,16.0,1013.1,0,0
21,27.4,15,30.0,2,8,8.0,1018.9,0,0
21,26.5,3,46.0,3,7,28.0,1020.1,0,0
21,27.6,6,35.0,3,13,18.0,1017.0,0,0
21,29.0,3,33.0,3,8,8.0,1012.4,0,0
21,27.1,13,57.0,3,14,9.0,1010.7,0,0
21,23.9,15,54.0,8,12,17.0,1013.9,0,0
21,23.1,8,43.0,8,11,12.0,1017.7,0,0
21,22.4,12,43.0,4,11,16.0,1017.6,0,0
21,24.2,11,43.0,1,12,12.0,1018.5,0,0
21,24.0,2,35.0,0,5,26.0,1024.6,0,0
21,27.2,13,39.0,4,6,27.0,1016.9,0,1
21,29.4,5,41.0,3,1,19.0,1015.4,0,0
21,33.1,6,35.0,5,3,16.0,1013.9,0,0
21,27.3,15,54.0,11,15,7.0,1015.7,0,0
21,29.9,5,30.0,4,13,32.0,1016.4,1,0
21,32.3,4,33.0,4,5,19.0,1013.4,0,0
21,33.7,14,52.0,5,7,20.0,1009.0,0,0
21,28.4,15,46.0,12,11,14.0,1013.7,0,0
21,28.0,5,65.0,5,4,54.0,1007.9,0,1
21,19.4,15,56.0,12,13,18.0,1012.6,1,0
21,22.3,12,44.0,15,12,28.0,1014.9,0,0
21,25.5,15,41.0,4,14,14.0,1016.9,0,0
21,27.0,11,56.0,3,11,13.0,1018.9,0,0
21,28.5,0,33.0,0,4,20.0,1022.2,0,0
21,29.3,5,37.0,5,5,25.0,1022.3,0,0
21,30.8,1,41.0,0,7,27.0,1022.6,0,0
